0.188425	-0.109171	-0.295649	-0.80516	143.626
0.188443	-0.109188	-0.295729	-0.805205	143.63
0.188483	-0.109166	-0.295751	-0.805195	143.629
0.188407	-0.109116	-0.295704	-0.805269	143.636
0.188402	-0.109178	-0.295706	-0.805236	143.633
0.188478	-0.10921	-0.295638	-0.805064	143.616
0.188345	-0.109199	-0.295719	-0.805299	143.639
0.188413	-0.109192	-0.29579	-0.805295	143.639
0.188447	-0.109151	-0.295757	-0.805252	143.635
0.188406	-0.109202	-0.295639	-0.805152	143.625
0.188459	-0.109092	-0.295717	-0.805238	143.633
0.188392	-0.109058	-0.295743	-0.80536	143.645
0.188369	-0.109196	-0.295769	-0.805322	143.641
-1.16181e-05	-0.00012108	4.54633e-06	0.0373505	87.8595
0.188292	-0.108807	-0.295602	-0.805502	143.659
0.188257	-0.109114	-0.295563	-0.805304	143.64
0.188137	-0.10884	-0.295122	-0.805195	143.629
0.187955	-0.1087	-0.294458	-0.804854	143.596
0.187515	-0.108396	-0.293667	-0.804789	143.59
0.186832	-0.107914	-0.292546	-0.804795	143.59
0.186014	-0.107255	-0.291175	-0.80483	143.594
0.185217	-0.106295	-0.289472	-0.804715	143.583
0.183937	-0.105585	-0.287596	-0.804824	143.593
0.182646	-0.104671	-0.285545	-0.804906	143.601
0.181282	-0.103675	-0.283112	-0.80475	143.586
0.179779	-0.102537	-0.280448	-0.80462	143.574
0.178099	-0.101366	-0.277609	-0.804542	143.566
0.176225	-0.100146	-0.274489	-0.804441	143.556
0.174215	-0.0987319	-0.271281	-0.804551	143.567
0.172285	-0.0973259	-0.267603	-0.804059	143.519
0.170134	-0.0956959	-0.26368	-0.80373	143.488
0.167785	-0.0941017	-0.259525	-0.803364	143.453
0.16541	-0.0919136	-0.255039	-0.803085	143.426
0.162726	-0.0899646	-0.250438	-0.802899	143.408
0.15993	-0.0878301	-0.245594	-0.802714	143.39
0.156795	-0.0856481	-0.240454	-0.802681	143.387
0.153556	-0.0835637	-0.234934	-0.802255	143.346
0.150093	-0.0811725	-0.229345	-0.802299	143.35
0.146683	-0.0788637	-0.223272	-0.801573	143.281
0.143261	-0.0762361	-0.217143	-0.801017	143.227
0.139566	-0.0735175	-0.210603	-0.800377	143.166
0.135771	-0.0707034	-0.203819	-0.799599	143.092
0.131422	-0.0677671	-0.196914	-0.79965	143.097
0.127092	-0.064935	-0.189825	-0.799291	143.062
0.122833	-0.0618082	-0.182205	-0.798203	142.959
0.11844	-0.0587578	-0.174413	-0.79691	142.836
0.113678	-0.0553714	-0.166336	-0.796091	142.758
0.108578	-0.052161	-0.158037	-0.795315	142.685
0.103496	-0.0487541	-0.149612	-0.79437	142.596
0.0985441	-0.0457438	-0.141313	-0.792782	142.446
0.0937088	-0.0424837	-0.132894	-0.790712	142.252
0.0886743	-0.0393749	-0.124604	-0.789017	142.094
0.0836972	-0.036274	-0.116359	-0.786992	141.905
0.078514	-0.0334194	-0.108396	-0.785745	141.79
0.0736131	-0.0301903	-0.10048	-0.783983	141.627
0.0688461	-0.027545	-0.0929148	-0.781606	141.408
0.0644364	-0.0247419	-0.085411	-0.777775	141.057
0.0599107	-0.0222141	-0.0782589	-0.774605	140.769
0.0553157	-0.0197571	-0.0712816	-0.771741	140.51
0.0507442	-0.017318	-0.0645602	-0.769288	140.29
0.0465703	-0.0149632	-0.0579894	-0.764379	139.852
0.0425511	-0.0127561	-0.0515228	-0.757367	139.233
0.0386765	-0.0105944	-0.045431	-0.749714	138.566
0.0349842	-0.00846766	-0.0395067	-0.739202	137.664
0.0313183	-0.0064696	-0.0338348	-0.726752	136.615
0.0279299	-0.00482804	-0.0284757	-0.708742	135.133
0.0244543	-0.00297344	-0.0233864	-0.688497	133.511
0.0211185	-0.00136153	-0.0185479	-0.659126	131.233
0.0179226	0.000240266	-0.0140846	-0.617857	128.16
0.014988	0.00172979	-0.00970078	-0.540823	122.74
0.0122065	0.00307254	-0.00549556	-0.400123	113.586
0.00955297	0.00445351	-0.00147445	-0.138541	97.9634
0.00694647	0.00556446	0.00233878	0.254145	75.2771
0.0045643	0.00656126	0.005803	0.587519	54.0189
0.00231523	0.00762383	0.00914566	0.753998	41.0621
0.000116492	0.00851391	0.0121029	0.817874	35.1274
-0.0019983	0.00961288	0.0147695	0.832778	33.6149
-0.00376257	0.0102623	0.0171877	0.843824	32.4538
-0.00560298	0.0107882	0.0191461	0.84421	32.4126
-0.00709131	0.0113888	0.020953	0.84216	32.6311
-0.00854455	0.0116864	0.0225428	0.841431	32.7085
-0.00972201	0.0120511	0.0239214	0.839486	32.9141
-0.0106646	0.0123227	0.0250759	0.838484	33.0196
-0.0114714	0.0125148	0.0260183	0.837486	33.1244
-0.0117445	0.0127128	0.0269273	0.84122	32.7308
-0.0123666	0.0126571	0.0274872	0.840828	32.7724
-0.0128596	0.0123434	0.0275846	0.839902	32.8702
-0.0132088	0.0121331	0.027586	0.838379	33.0306
-0.013316	0.0118747	0.0272805	0.836908	33.1849
-0.0132248	0.011664	0.0269883	0.837148	33.1598
-0.0131034	0.0111474	0.0265419	0.839146	32.95
-0.012742	0.0107191	0.0259714	0.841839	32.6652
-0.012473	0.010183	0.0252012	0.84268	32.5758
-0.0120152	0.00983904	0.0244604	0.844224	32.4111
-0.011612	0.00940327	0.0235513	0.844396	32.3927
-0.011098	0.00882898	0.0226291	0.847352	32.0752
-0.0107364	0.00839357	0.0215702	0.845406	32.2846
-0.0101793	0.00793263	0.0205622	0.847	32.1131
-0.00954234	0.00751205	0.0194766	0.848555	31.9452
-0.00898565	0.00695953	0.0183299	0.84988	31.8014
-0.00845574	0.00638252	0.0171248	0.850418	31.7428
-0.00786954	0.00585969	0.0161217	0.854239	31.3242
-0.00737956	0.00544687	0.015008	0.85327	31.4309
-0.00681441	0.00486737	0.0140428	0.858879	30.8091
-0.00639559	0.00455471	0.01306	0.857039	31.0143
-0.00571802	0.00420784	0.0120986	0.862475	30.4043
-0.00507173	0.00373517	0.0111856	0.871349	29.3842
-0.0046503	0.00324115	0.00999416	0.869835	29.5605
-0.0044413	0.00296394	0.00918169	0.864454	30.1796
-0.00385696	0.00275044	0.00840405	0.871136	29.4091
-0.00343158	0.00252744	0.0075485	0.870793	29.4491
-0.00307133	0.0022575	0.00693219	0.876268	28.8047
-0.00270287	0.00205325	0.00634977	0.881905	28.127
-0.00234752	0.00173225	0.00573818	0.891402	26.9501
-0.00198453	0.0014407	0.00517945	0.903811	25.3364
-0.00175947	0.00120112	0.00456027	0.906013	25.0399
-0.00155678	0.00099856	0.00395378	0.905795	25.0694
-0.00118507	0.000869191	0.00336389	0.916362	23.6001
-0.000884097	0.000651606	0.00290807	0.935507	20.6898
-0.00073456	0.000487531	0.00240195	0.938761	20.1555
-0.000566833	0.000387239	0.00221737	0.955268	17.2021
-0.000375649	0.000149464	0.00193083	0.978774	11.8262
-0.000148421	4.49689e-05	0.00165297	0.995628	5.35987
-5.43044e-05	-4.81212e-05	0.00139891	0.998658	2.96913
0.000188858	-0.000164057	0.00124556	0.980421	11.3565
0.00030284	-0.000287508	0.000994079	0.92196	22.7857
0.000394709	-0.000404235	0.000753491	0.800071	36.8631
0.000471787	-0.000528459	0.000495915	0.573481	55.0067
0.000571058	-0.000474359	0.000251732	0.321129	71.2688
0.00068819	-0.000429148	0.000168253	0.203131	78.2799
0.000739162	-0.000557008	8.96134e-06	0.00968187	89.4453
0.000664386	-0.000695172	-0.000188002	-0.191877	101.062
0.000672159	-0.000758998	-0.000192323	-0.186373	100.741
0.000604822	-0.000771436	-0.000344483	-0.331541	109.362
0.000774156	-0.000715279	-0.000380309	-0.339403	109.84
0.000812766	-0.00063146	-0.000411061	-0.370897	111.771
0.000920968	-0.000661848	-0.000392704	-0.327204	109.099
0.00102827	-0.00055237	-0.000341996	-0.281175	106.33
0.00111488	-0.000560935	-0.000311377	-0.242073	104.009
0.0010425	-0.000471549	-0.000480451	-0.387159	112.778
0.00111377	-0.000388845	-0.000504104	-0.392943	113.138
0.00099319	-0.000429277	-0.000546144	-0.450609	116.783
0.000968399	-0.000484968	-0.000639932	-0.5087	120.577
0.000869073	-0.000457188	-0.000673758	-0.565752	124.455
0.000868295	-0.000486472	-0.000550843	-0.484236	118.962
0.000853551	-0.000638104	-0.000574852	-0.474747	118.343
0.000748292	-0.000524701	-0.000462238	-0.451331	116.829
0.000727098	-0.000768846	-0.000455839	-0.395622	113.305
0.000688664	-0.000593877	-0.000420673	-0.419852	114.825
0.000563783	-0.000599987	-0.000370517	-0.410391	114.229
0.000553781	-0.000559081	-0.000230639	-0.281259	106.335
0.000585378	-0.000568432	-0.00036408	-0.407477	114.046
0.00054509	-0.000498245	-0.000347429	-0.425699	115.195
0.000630193	-0.000541894	-0.000389481	-0.424331	115.108
0.000548027	-0.000516637	-0.00047328	-0.532063	122.145
0.00056842	-0.000458841	-0.000566625	-0.612898	127.799
0.000601431	-0.000404882	-0.000486481	-0.557185	123.861
0.000646777	-0.00026703	-0.000453476	-0.54385	122.946
0.000654246	-0.000256174	-0.000463837	-0.550936	123.431
0.000671021	-0.000234974	-0.000343406	-0.434931	115.781
0.000719034	-0.000157119	-0.000345346	-0.424783	115.137
0.000633359	-0.000113452	-0.000180691	-0.270363	105.686
0.000627212	-2.80618e-05	-0.00022975	-0.343651	110.099
0.000591965	-7.9305e-06	-0.000193664	-0.310912	108.114
0.000558055	8.7526e-05	-6.88462e-05	-0.120983	96.9488
0.000615857	0.000179516	-1.70721e-07	-0.000266133	90.0152
0.000585437	6.41666e-05	5.30385e-05	0.0896941	84.854
0.00039856	0.000153249	4.51907e-05	0.105243	83.9588
0.000409007	-6.49143e-06	6.98643e-05	0.168355	80.3078
0.000303869	7.66433e-05	9.77403e-05	0.29774	72.6781
0.000255349	4.49917e-05	0.000150164	0.501171	59.9225
0.000178965	-2.53511e-05	0.000213844	0.763727	40.2062
0.000121531	-0.000125946	0.000161362	0.677838	47.3251
0.000133584	-0.00012916	0.00033421	0.873999	29.0732
8.51657e-05	-0.000174057	0.000349396	0.874511	29.0129
8.56549e-05	-0.000184143	0.000416132	0.898685	26.0143
8.63296e-05	-0.00024935	0.000337014	0.787367	38.0599
3.93308e-05	-0.000272783	0.000299336	0.735668	42.6364
6.11958e-05	-0.000279013	0.000259007	0.67172	47.8
0.000129607	-0.00021015	0.0002548	0.718147	44.0983
8.06104e-05	-0.000377267	0.000100697	0.252558	75.3711
8.09777e-05	-0.000375362	-5.24958e-06	-0.0136696	90.7832
0.000205343	-0.00027637	4.98776e-05	0.143368	81.7572
0.00011876	-0.000283069	-0.00011869	-0.36063	111.139
0.000148951	-0.000303015	-0.000114939	-0.322254	108.799
0.000172431	-0.000293054	-0.000123897	-0.342362	110.021
0.000147469	-0.000153445	-0.000158403	-0.597072	126.66
0.000146556	-0.000236266	-0.000186651	-0.557381	123.875
0.000109309	-0.000233451	-0.000285565	-0.742303	137.928
0.000113371	-0.000240946	-0.000262693	-0.702288	134.611
0.000219084	-0.000181379	-0.000298735	-0.724243	136.406
0.000110156	-0.000243911	-0.000361955	-0.80407	143.52
0.000150199	-0.000138095	-0.00048163	-0.920784	157.041
0.000226553	-0.00023273	-0.000409084	-0.783175	141.552
0.000160493	-0.000134004	-0.00033378	-0.847463	147.937
0.000184712	-0.000140295	-0.00047509	-0.89862	153.977
0.000193251	-0.000104101	-0.000477826	-0.908702	155.327
0.000228037	3.9469e-05	-0.000386628	-0.85803	149.096
0.000231623	5.0654e-05	-0.000384565	-0.851222	148.345
0.000334094	-7.37338e-05	-0.000412026	-0.769341	140.295
0.000212931	-4.08216e-05	-0.000418626	-0.887977	152.62
0.000262525	-0.000120215	-0.000347479	-0.76912	140.275
0.000288519	-7.67198e-05	-0.000272705	-0.674432	132.41
0.000299876	-2.87285e-05	-0.000231963	-0.610096	127.596
0.000301913	-2.10978e-05	-0.000169341	-0.488291	119.228
0.000260971	-1.19422e-05	-7.17115e-05	-0.264708	105.35
0.000276784	-0.000146152	-8.10238e-06	-0.0258774	91.4828
