-0.161069	-0.0554241	-0.755902
-0.159454	-0.0548324	-0.750907
-0.158043	-0.0542179	-0.745855
-0.156507	-0.0536098	-0.741089
-0.155123	-0.0531075	-0.736425
-0.153837	-0.0525607	-0.731755
-0.152349	-0.051927	-0.726856
-0.150875	-0.0514551	-0.721926
-0.14953	-0.0507694	-0.717095
-0.148332	-0.0503526	-0.7123
-0.147033	-0.0498218	-0.707538
-0.14577	-0.0492625	-0.702755
-0.144478	-0.0488337	-0.698083
-0.143015	-0.0481467	-0.693221
-0.141438	-0.0476969	-0.68815
-0.140024	-0.0471441	-0.683319
-0.138769	-0.0465494	-0.678567
-0.137487	-0.046044	-0.673819
-0.136173	-0.0455452	-0.66913
-0.134982	-0.0451077	-0.664447
-0.133747	-0.0446145	-0.659712
-0.133302	-0.0444344	-0.657746
-0.131206	-0.043543	-0.650507
-0.129712	-0.0429972	-0.645748
-0.128315	-0.0425017	-0.641084
-0.1271	-0.041923	-0.63649
-0.125684	-0.0414697	-0.631769
-0.124388	-0.0410376	-0.627028
-0.123159	-0.0405254	-0.622388
-0.121912	-0.0399519	-0.617604
-0.120867	-0.0395428	-0.61303
-0.119726	-0.0391096	-0.608443
-0.118401	-0.0384672	-0.603681
-0.117256	-0.0380723	-0.599054
-0.115867	-0.0375213	-0.594271
-0.114441	-0.0370402	-0.589575
-0.113131	-0.0365586	-0.584789
-0.112057	-0.0361711	-0.580331
-0.110808	-0.0356709	-0.575782
-0.109611	-0.0351119	-0.57126
-0.108416	-0.0347496	-0.566594
-0.107161	-0.0342298	-0.561995
-0.106211	-0.0338576	-0.557525
-0.104968	-0.0333435	-0.553092
-0.103839	-0.0329314	-0.548604
-0.102677	-0.0323837	-0.544123
-0.101363	-0.0319208	-0.539448
-0.100112	-0.0315024	-0.534697
-0.0988676	-0.031003	-0.530001
-0.0977454	-0.0305704	-0.525362
-0.0965799	-0.0301034	-0.520971
-0.095546	-0.0297385	-0.516301
-0.0944443	-0.0292646	-0.511739
-0.0934507	-0.0288835	-0.507146
-0.0921953	-0.0283955	-0.502382
-0.091041	-0.0279732	-0.4979
-0.0897769	-0.0275033	-0.493291
-0.0887427	-0.0271033	-0.488843
-0.0873938	-0.0266916	-0.484526
-0.0863505	-0.0262244	-0.479956
-0.0852989	-0.0256942	-0.475451
-0.0840372	-0.025238	-0.470952
-0.0831516	-0.0248656	-0.46649
-0.0822003	-0.0244255	-0.461887
-0.0812627	-0.0241953	-0.457536
-0.0801253	-0.0237926	-0.452941
-0.079034	-0.0234277	-0.448283
-0.077847	-0.0228741	-0.443709
-0.0766729	-0.0223422	-0.438965
-0.0754417	-0.022067	-0.434378
-0.0744319	-0.0215661	-0.429849
-0.0735613	-0.0211606	-0.425404
-0.0724614	-0.0208706	-0.420838
-0.0714768	-0.0204001	-0.416393
-0.0704709	-0.0201073	-0.411805
-0.0694966	-0.01976	-0.407412
-0.068404	-0.0193323	-0.402993
-0.0673642	-0.0189482	-0.39848
-0.066362	-0.0186284	-0.394097
-0.0651969	-0.0180825	-0.389641
-0.064224	-0.0177785	-0.385028
-0.0631228	-0.0174072	-0.380556
-0.0622242	-0.0170523	-0.376102
-0.0611875	-0.0166602	-0.371482
-0.0605216	-0.0163727	-0.367822
-0.0601708	-0.0161452	-0.365285
-0.0589732	-0.0158665	-0.359055
-0.0582389	-0.0154718	-0.355339
-0.0565825	-0.0148592	-0.348862
-0.0556008	-0.0145588	-0.344348
-0.0548179	-0.0143028	-0.340724
-0.0541163	-0.0139005	-0.338099
-0.0534065	-0.0137324	-0.334603
-0.0518895	-0.0131275	-0.327357
-0.0505583	-0.0126484	-0.321974
-0.0497555	-0.0124236	-0.317634
-0.0489233	-0.0120462	-0.313127
-0.0479586	-0.0117291	-0.308731
-0.0469203	-0.011361	-0.304207
-0.0459287	-0.0109682	-0.299534
-0.0448021	-0.0106616	-0.295057
-0.0437218	-0.0102045	-0.290486
-0.0428865	-0.00994436	-0.285953
-0.0420036	-0.00951045	-0.281492
-0.0411788	-0.00923788	-0.276995
-0.040191	-0.0088681	-0.272579
-0.0393414	-0.00858693	-0.26801
-0.03833	-0.00816413	-0.26343
-0.0372943	-0.00785712	-0.258892
-0.0362512	-0.00741345	-0.254549
-0.0352251	-0.00702185	-0.250086
-0.0342669	-0.00674565	-0.245737
-0.0331154	-0.00633707	-0.24137
-0.0322435	-0.00592678	-0.236917
-0.0314522	-0.00564881	-0.233245
-0.0308793	-0.00540632	-0.230663
-0.0299698	-0.00508332	-0.226382
-0.0288035	-0.00466008	-0.220966
-0.0275227	-0.00427244	-0.214682
-0.0265134	-0.00389315	-0.210165
-0.0256041	-0.00358877	-0.205564
-0.0243137	-0.00303913	-0.200968
-0.0236185	-0.00283295	-0.197392
-0.0230953	-0.00265077	-0.194683
-0.0217419	-0.00211397	-0.188548
-0.0208452	-0.00177487	-0.183945
-0.0195589	-0.00138725	-0.178533
-0.0187735	-0.000960064	-0.174092
-0.0177454	-0.000701574	-0.169596
-0.0168182	-0.000269293	-0.165064
-0.015694	9.93248e-06	-0.160709
-0.0147571	0.000381045	-0.156333
-0.0136675	0.000911938	-0.151975
-0.0127326	0.00115534	-0.148389
-0.012333	0.00133794	-0.145775
-0.0111072	0.00183508	-0.140244
-0.00971841	0.00227174	-0.133978
-0.00891066	0.00254226	-0.129486
-0.00803509	0.00284935	-0.125043
-0.00716801	0.00330017	-0.120533
-0.0062796	0.00353293	-0.115922
-0.00537856	0.00388142	-0.11126
-0.00445557	0.00406377	-0.106613
-0.0035958	0.00447641	-0.101954
-0.00305427	0.00453396	-0.0973931
-0.00237305	0.00478197	-0.0928752
-0.00187573	0.00478768	-0.0884081
-0.00132717	0.00489588	-0.0840062
-0.000839128	0.00498017	-0.0798161
-0.000348997	0.00516813	-0.0755692
0.000170598	0.00510872	-0.0712377
0.000576896	0.005058	-0.0672522
0.00089494	0.00515889	-0.0633494
0.00142611	0.00516901	-0.0594066
0.00181317	0.00519566	-0.0555473
0.0020544	0.00511184	-0.051769
0.00239699	0.00502539	-0.048076
0.00275174	0.00496893	-0.044449
0.00307968	0.00496697	-0.0409867
0.00314718	0.00474852	-0.0375513
0.0032464	0.0047728	-0.0343512
0.0033593	0.00454401	-0.0312356
0.00354865	0.00455181	-0.0280977
0.0036444	0.00448467	-0.0250642
0.00384464	0.0043994	-0.0219627
0.00411374	0.00440204	-0.0189855
0.00438146	0.00420784	-0.0161672
0.00455247	0.00421244	-0.0134195
0.00479539	0.00397059	-0.0106383
0.00474162	0.00389733	-0.00819973
0.00496365	0.00384276	-0.00578562
0.00486625	0.0036902	-0.00345636
0.00494042	0.00354957	-0.00126055
0.00509712	0.00339708	0.00090429
0.00495819	0.00334059	0.00278822
0.0050792	0.0031854	0.00479612
0.00502998	0.00308783	0.0065203
0.00508937	0.00302739	0.00832961
0.00513962	0.00294392	0.010008
0.00511415	0.00296059	0.0117647
0.00518355	0.00279767	0.0133628
0.00511956	0.00265194	0.0148368
0.00503489	0.00255843	0.016266
0.00509416	0.00253267	0.0175745
0.0051288	0.00243695	0.0187382
0.00522039	0.00238017	0.0196116
0.00509424	0.00226522	0.0200985
0.00485054	0.00219697	0.0206737
0.0048004	0.00203231	0.0215602
0.00489377	0.00208398	0.022515
0.00484363	0.00190574	0.0230062
0.00474384	0.00188729	0.0236136
0.00473719	0.00171809	0.0240467
0.00461965	0.00165959	0.0243244
0.004481	0.00164737	0.0245382
0.00440166	0.0015885	0.0247486
0.00431132	0.00141806	0.0248391
0.00419076	0.00151678	0.0247849
0.00407035	0.00135357	0.0246888
0.00373767	0.00119751	0.0243097
0.00369796	0.00129098	0.0240668
0.00354028	0.00113183	0.0237127
0.00338462	0.00107849	0.0233541
0.00321477	0.000927208	0.0230415
0.00298606	0.000924542	0.0226899
0.002888	0.000949547	0.0224645
0.00280432	0.000856673	0.0220629
0.00253664	0.000726317	0.0212415
0.00233127	0.000611954	0.0204694
0.0021557	0.000561363	0.0198276
0.00206429	0.000419745	0.0192152
0.00193213	0.000395291	0.0184783
0.00181161	0.000380774	0.0179412
0.00185133	0.000415457	0.0174362
0.00193374	0.00040284	0.0169253
0.00189305	0.00038543	0.0163284
0.00183588	0.000342414	0.0156718
0.00160428	0.000282559	0.0149841
0.00156145	0.000171956	0.014281
0.00144192	0.00011357	0.0136847
0.0012946	8.09813e-05	0.0130847
0.00118894	4.37563e-05	0.0124237
0.0011281	-1.51602e-05	0.0118421
0.00116962	-6.08857e-05	0.011343
0.00114795	4.74379e-05	0.010875
0.00106131	-6.69379e-05	0.0102794
0.00106159	-0.000108873	0.00972033
0.00102216	-1.44967e-06	0.00913918
0.000964285	-4.34399e-05	0.00850641
0.000875429	-3.99271e-05	0.00790822
0.000835066	-0.000116968	0.00732227
0.000778455	-0.000111588	0.00686635
0.000704598	-3.62852e-05	0.00635177
0.000748227	-0.00015322	0.00591629
0.000646384	-0.000105602	0.00550241
0.000575433	-0.000112985	0.00509264
0.000536506	1.23558e-05	0.00463531
0.000576354	8.88716e-06	0.00431528
0.000517985	-3.70772e-05	0.00393263
0.000446906	3.88045e-05	0.00352283
0.000515331	1.58752e-05	0.00318319
0.000468209	-4.14955e-06	0.00284086
0.000510081	1.20209e-05	0.002498
0.000478429	1.486e-05	0.00225504
0.000406687	-1.73468e-05	0.00196489
0.0003816	7.16283e-06	0.00166006
0.00023966	-7.61997e-05	0.00138744
0.000259063	6.24352e-05	0.00115353
0.000200832	-1.32238e-05	0.000897407
0.000222659	-2.53105e-05	0.000691781
7.39396e-05	4.42275e-05	0.000547103
0.000100666	-5.34723e-05	0.000389871
2.85915e-05	-0.000105132	0.000240394
-9.70317e-06	-4.69027e-05	7.72392e-05
-1.16053e-05	-4.87179e-05	-8.07471e-06
-5.54033e-06	-0.00010113	-7.91249e-05
-3.83142e-05	-4.84445e-05	-4.24648e-05
-4.76065e-05	-0.000117343	-0.000151386
9.78823e-05	-6.08683e-05	-0.000171819
6.67727e-05	7.08714e-06	-0.000105779
5.15821e-05	-1.95508e-05	-3.35233e-05
0.000109045	-2.55085e-05	-4.50087e-05
0.000115713	2.03572e-05	-0.000107493
8.37878e-05	0.000113905	-1.84145e-05
0.000144511	2.60797e-05	3.01966e-05
0.000194141	2.88799e-05	6.70979e-05
0.000147569	0.000121849	4.72279e-05
0.000179949	3.34716e-05	1.82093e-05
0.000169752	8.48725e-05	3.0802e-05
0.000186115	9.67094e-05	1.12054e-06
0.000198845	0.000122199	-1.23448e-05
0.000167769	0.00011141	3.36964e-05
0.000194917	8.22825e-05	-3.18871e-05
0.00022223	0.000227404	1.30706e-05
0.000140429	5.69783e-05	-5.81365e-05
0.000173191	0.00011631	-1.23738e-05
0.000189927	0.000198722	-2.59503e-05
0.000189671	7.93173e-05	-0.000102426
0.000190332	9.57464e-05	-1.52536e-05
0.000129621	0.000132908	-9.35586e-05
9.48041e-05	6.32988e-05	-0.000156932
0.000111356	7.31223e-05	-9.8194e-05
0.000151584	4.92574e-05	-9.47507e-05
0.000127081	7.66254e-05	-0.000203638
3.58198e-05	4.96706e-05	-0.00014774
-1.63488e-06	5.28908e-05	-0.000193021
-7.03047e-05	1.55401e-05	-0.000308239
-5.47901e-05	2.82155e-06	-0.000253238
-8.91439e-05	6.68992e-05	-0.000276114
1.9286e-05	8.5264e-05	-0.000272636
-0.000151546	0.00012315	-0.000305168
-0.000138903	-4.79789e-05	-0.000345171
-0.000143637	1.05725e-05	-0.000326357
-0.000117992	8.19082e-05	-0.000333935
-0.000122367	-7.50378e-05	-0.000430869
-0.000176568	-1.05186e-05	-0.000436587
-0.000197188	8.80949e-06	-0.000462508
-0.000174646	-3.20423e-05	-0.000454737
-0.000231927	-1.56548e-05	-0.00044908
-0.000181182	-5.43459e-05	-0.000479146
-0.000275498	-2.1732e-06	-0.000438281
-0.000170582	1.35341e-05	-0.000472115
-0.000274763	-1.7681e-05	-0.000493818
-0.000191999	3.81259e-05	-0.000585203
-0.000263646	-0.000100188	-0.000550358
-0.000279183	4.0044e-05	-0.000506641
-0.000227338	-3.2704e-05	-0.000506272
-0.000228736	-7.486e-06	-0.000505721
-0.000203336	-3.00638e-07	-0.000465023
-0.000271437	-4.17517e-05	-0.000495001
-0.000256558	7.0216e-06	-0.000400884
-0.000163873	3.33257e-05	-0.000297528
-0.000188996	-7.76431e-06	-0.000248922
-0.000205504	-3.73005e-05	-0.000270458
-0.000165255	-2.6547e-06	-0.000192704
-0.000110535	-2.82208e-06	-0.000129001
-0.000147307	3.34834e-05	-0.000114895
-0.000131931	-5.76136e-06	-9.83172e-05
-8.95361e-05	6.92811e-05	1.86843e-05
-0.000123756	-2.24878e-05	-7.99196e-05
-0.000109957	3.77621e-05	6.61717e-05
-6.94107e-05	-2.03248e-05	3.67597e-05
-8.15504e-05	1.26427e-05	6.44933e-05
-0.000111133	0.000126052	-1.75427e-05
-0.000150136	-5.26626e-05	-5.3108e-05
-0.000129319	1.91425e-05	3.92339e-05
-0.000112787	-1.97335e-05	-3.12721e-05
-0.000141328	3.77023e-05	4.05606e-05
-0.000112583	2.18397e-05	-4.44319e-05
-0.000108934	2.60191e-05	-1.06392e-05
-0.000140102	7.68612e-05	6.18859e-06
-0.000152734	2.92615e-05	-8.70045e-05
-0.000140286	-4.26069e-05	-3.61007e-05
-0.000105188	-0.000113	-3.3903e-05
-0.000141282	6.92313e-05	-0.000139123
-0.000131394	2.25587e-06	-0.000138328
-0.00011607	-4.90212e-05	-9.87663e-05
-6.63099e-05	8.15409e-05	-5.3936e-05
-8.022e-05	3.59798e-05	-0.000112672
-9.70772e-05	-8.64289e-06	-9.89674e-05
-5.74217e-05	-2.85949e-05	-5.79737e-05
-4.79134e-05	9.28473e-06	-8.9471e-05
-5.57569e-05	-2.45819e-05	-1.90764e-05
-8.5193e-05	0.000135299	-5.66803e-05
-0.000100888	5.57421e-05	-4.28645e-05
-8.59349e-05	2.46051e-05	-2.1593e-05
-8.62175e-05	3.3051e-05	2.69623e-05
-6.28463e-05	1.28951e-05	8.45791e-05
-9.25712e-05	3.94421e-05	9.65614e-05
-0.000104076	1.76146e-05	6.20043e-05
-5.57269e-05	4.76859e-05	-1.42494e-06
-5.27948e-05	-2.61626e-05	6.7686e-05
-0.000132829	-1.19686e-05	-1.66938e-05
-8.3474e-05	-5.62246e-05	5.34318e-06
-6.52817e-05	8.59222e-06	3.08527e-05
-6.20494e-05	9.17294e-06	6.73598e-05
-4.61566e-05	-1.81e-05	5.22335e-05
-6.54691e-05	-6.67956e-05	-5.91771e-06
-0.000176044	-1.58376e-06	-2.80044e-06
-4.07464e-05	6.64215e-06	2.01091e-05
-6.70167e-05	1.25092e-05	-5.59818e-05
-9.80401e-05	4.88012e-05	3.22309e-05
-8.30548e-05	6.07163e-06	4.4311e-05
-8.59527e-05	8.12834e-05	1.11778e-05
-0.000113929	5.18103e-05	-9.72581e-06
-0.000100455	-1.55355e-05	2.5213e-05
-4.21033e-05	-2.03844e-05	-5.33174e-05
-5.42635e-05	6.17952e-05	4.70368e-06
-3.81699e-05	6.84517e-05	2.09101e-05
-0.000106291	2.31218e-05	-5.9301e-05
4.72854e-05	1.31231e-05	6.88489e-05
-7.91383e-05	-5.31382e-06	4.66876e-05
-4.5893e-05	2.46483e-05	5.31302e-05
-3.58772e-05	-1.42099e-05	2.34031e-07
-3.17187e-05	-8.58173e-06	7.55398e-05
8.89844e-07	1.35883e-05	-2.86262e-05
-2.2853e-06	6.06696e-05	2.89498e-05
-2.05729e-05	2.87141e-05	-5.05346e-05
-4.85479e-06	1.41038e-05	3.93864e-05
-4.00365e-05	-1.60674e-05	-5.56689e-05
-7.79599e-05	7.07806e-05	1.32805e-05
-1.98795e-06	0.00010409	-3.99269e-05
-4.93106e-05	9.0103e-05	4.11511e-05
2.7364e-05	1.04175e-05	6.40433e-05
-6.66489e-05	8.61886e-05	-1.45608e-05
-2.13448e-05	3.5412e-05	5.14496e-06
4.88529e-05	9.48376e-05	8.78587e-05
2.21855e-05	9.92713e-06	8.19471e-06
-0.000101244	6.58632e-06	2.50116e-05
2.11472e-05	5.43239e-05	1.31669e-05
-4.11651e-05	7.34662e-05	5.79396e-05
-1.17127e-05	-7.91211e-05	2.0368e-05
-8.16552e-05	3.07055e-05	1.21211e-05
-7.59493e-05	-3.87356e-05	-7.75309e-06
2.92011e-05	1.48301e-05	-3.56477e-05
1.18405e-05	-2.90778e-05	2.79369e-05
9.05754e-06	8.41681e-05	4.66394e-05
-4.36143e-05	9.06548e-05	5.68635e-06
-2.52506e-05	5.67588e-05	2.38691e-05
-5.99986e-05	4.66635e-06	-1.82105e-05
-2.49441e-05	3.73138e-05	-1.2283e-05
-5.49158e-06	2.81343e-05	-4.2496e-05
-1.2079e-05	7.97342e-05	-2.8039e-05
-5.34602e-05	4.74015e-05	5.34013e-05
-5.35918e-05	2.77013e-05	-1.16051e-06
-9.73383e-05	5.49792e-05	-2.28977e-05
-7.44988e-05	-2.32807e-06	-2.55312e-05
-2.98713e-05	7.42427e-05	2.1338e-05
-4.83507e-05	6.77465e-05	-3.49149e-05
-2.20033e-05	4.18469e-05	-9.62122e-06
1.43877e-05	9.13819e-05	6.64896e-05
-2.23996e-05	6.35369e-05	2.54853e-05
1.67442e-05	-8.4664e-05	4.63862e-06
1.43058e-05	3.68384e-05	4.42075e-05
-5.76494e-05	-9.79995e-06	5.05505e-05
-2.03133e-06	5.76803e-06	4.28778e-05
-4.29278e-05	-1.07869e-05	-1.89209e-05
-7.4212e-05	5.09212e-06	-2.46244e-05
1.53327e-05	-4.17667e-06	9.48655e-06
-8.59537e-06	-3.67558e-05	-4.90475e-05
-5.63273e-05	2.6228e-05	3.19071e-05
-1.13069e-05	2.63973e-05	7.56547e-05
-1.14142e-05	2.50307e-05	2.49815e-05
-9.79909e-05	0.000124687	-2.59682e-05
-1.4587e-05	5.95567e-05	4.06286e-05
-2.4775e-05	3.24754e-05	3.54218e-05
-7.02194e-06	2.24174e-05	-1.36116e-05
-5.28089e-05	3.25091e-05	7.00779e-05
-9.07508e-05	3.59028e-05	-4.12322e-05
-1.60903e-05	-1.28374e-05	9.38162e-05
-3.26393e-05	3.4771e-05	9.14315e-05
-9.60647e-06	5.09828e-06	2.33984e-05
-3.28209e-05	-2.15778e-05	3.40686e-05
-5.30793e-05	-7.1852e-06	-3.69062e-05
-1.86797e-05	-1.28207e-05	3.9488e-05
-8.0909e-06	4.82783e-05	4.39657e-05
-4.67871e-05	6.95502e-05	4.81534e-05
1.77635e-05	1.12838e-05	5.93791e-05
-2.46392e-05	-6.30729e-05	1.29317e-05
-3.36262e-05	5.25999e-05	1.90754e-05
-6.41389e-05	6.70275e-05	-3.55309e-05
-4.82597e-05	0.000111817	1.43098e-06
-4.10911e-05	-2.57576e-05	-4.01353e-05
-5.57565e-05	-1.08181e-05	-4.43747e-06
1.56017e-06	3.05933e-05	8.05898e-05
-8.26059e-05	2.59012e-05	-3.86139e-06
-8.86632e-05	6.63056e-05	0.000102812
-2.21417e-05	6.6673e-05	4.27408e-05
7.14613e-06	3.38779e-05	6.36919e-05
1.60456e-05	7.19761e-05	3.08763e-05
-4.19588e-05	-2.51436e-06	-1.96333e-05
1.7829e-05	6.86558e-05	-6.11818e-06
-6.95591e-05	-9.75475e-05	-2.83228e-05
-7.19633e-05	2.58997e-05	-2.30519e-05
-3.9127e-05	8.05345e-05	7.66581e-05
-3.21236e-05	-3.85007e-07	7.27176e-05
-9.74112e-05	-2.5194e-05	-6.56244e-05
-1.94919e-05	7.93432e-05	4.46814e-06
-1.98998e-05	-4.14535e-06	2.11928e-05
-5.98355e-05	0.00010666	-2.14056e-05
-5.0048e-05	-4.63492e-05	-4.13294e-05
-5.62688e-05	-9.48813e-06	-2.65388e-05
-5.17537e-05	-9.45676e-06	2.89235e-05
-5.24618e-05	7.07046e-05	-3.59871e-05
-2.73757e-05	-3.20148e-05	-3.27573e-05
-6.5087e-05	-4.83746e-05	-4.92621e-06
-2.40582e-05	7.63857e-05	3.72535e-05
-2.16968e-05	-7.27922e-05	5.49003e-05
-3.23676e-05	8.1097e-05	7.47379e-05
-2.60294e-05	5.64495e-05	5.54996e-05
-5.68712e-05	7.3347e-05	1.85502e-05
-2.43352e-06	4.91153e-05	6.38669e-06
-4.3554e-05	9.54971e-05	8.83907e-05
-7.63477e-05	3.10092e-06	1.0821e-05
-3.38039e-05	-2.28037e-05	8.5873e-05
-5.75592e-05	6.9774e-05	8.73041e-05
-1.41172e-05	-7.63869e-05	5.17505e-05
-0.000107198	5.39026e-05	7.71901e-06
-1.49935e-05	8.48141e-06	5.98087e-05
-4.09089e-05	3.78912e-05	-1.53484e-05
-8.87918e-05	6.03494e-05	1.27942e-05
-2.51355e-05	-1.6712e-05	3.89735e-05
6.43479e-05	5.18434e-05	5.6565e-05
-3.35347e-06	1.43413e-05	8.93126e-06
-6.32018e-05	-1.27068e-05	4.69016e-05
-1.47845e-05	-1.53706e-05	1.7942e-05
4.5588e-05	7.00055e-05	7.0107e-05
-3.99264e-05	-2.41335e-05	4.89172e-05
-7.95577e-06	-7.95481e-06	-2.80562e-05
8.83463e-07	-3.98094e-06	-9.96036e-06
-5.90224e-05	2.90256e-05	1.49917e-05
-4.30288e-05	1.76151e-05	6.73677e-05
9.07614e-06	-4.67551e-06	-8.30927e-06
-3.32959e-05	6.23699e-07	3.53637e-05
-4.56266e-06	2.93096e-05	6.57948e-06
-1.33417e-06	5.0546e-05	5.89536e-05
2.31635e-05	3.76583e-05	-6.05998e-06
-5.11347e-05	5.16053e-05	-3.53276e-05
-2.97828e-05	-4.20228e-05	-1.8912e-05
1.28923e-05	5.78152e-05	-5.4031e-06
-2.95899e-05	-3.64733e-05	5.31341e-05
-1.98827e-05	6.13095e-06	3.78464e-06
3.90402e-05	6.45016e-05	5.09164e-05
-6.49571e-06	-9.71445e-06	-1.14888e-05
-5.60111e-05	9.37805e-05	5.08195e-05
-6.02372e-05	3.21676e-05	3.38911e-05
5.8734e-06	-1.63428e-06	4.34761e-05
-0.000132047	-1.60506e-07	-3.73476e-05
-4.17226e-05	4.66506e-05	-1.16997e-05
-4.29332e-05	-2.45819e-05	-2.21272e-05
-1.29666e-05	2.6354e-05	-8.99345e-06
-3.78617e-05	-3.69822e-05	-9.22849e-07
-4.40289e-05	-1.78264e-05	-3.46833e-07
6.04825e-06	3.50622e-05	2.30351e-05
-8.98471e-06	0.00012054	7.64133e-06
-4.40571e-05	-4.41406e-05	-4.46902e-06
1.4404e-06	4.13038e-05	4.7126e-05
3.50404e-06	-3.04021e-05	3.73722e-05
-8.13993e-05	6.66758e-05	1.25744e-05
-4.77132e-05	8.10161e-05	3.40043e-06
1.84231e-06	7.24668e-05	2.63068e-05
-2.48083e-05	6.48314e-05	4.14248e-05
-2.60537e-05	8.29334e-07	3.41905e-05
-9.10284e-05	3.89446e-05	1.01577e-05
-2.39647e-05	8.08773e-06	-1.56565e-05
-4.95489e-05	7.60093e-05	-1.24911e-05
-1.41485e-05	-7.19246e-05	1.91885e-05
-0.000110939	-2.39798e-05	2.11765e-05
-7.66846e-05	2.82371e-06	4.58059e-05
-7.23769e-05	-3.12615e-05	-8.34095e-06
-4.29662e-05	-3.93683e-05	1.69833e-05
-1.78489e-05	5.13853e-06	1.25978e-06
-5.36302e-05	-1.08457e-06	-2.54711e-06
-1.12873e-05	-3.09487e-05	5.6011e-05
2.64109e-05	-2.13398e-05	6.18454e-05
-3.95323e-05	4.60583e-05	-1.5668e-05
-6.02113e-05	4.89977e-05	-2.21632e-05
-2.68258e-06	3.04571e-05	-1.19216e-05
-2.70262e-05	-1.8009e-05	3.41234e-05
-4.07899e-05	-1.59527e-05	-1.72336e-05
-4.88227e-05	5.86642e-05	3.76758e-05
-1.07395e-06	5.42934e-05	-4.51503e-05
-9.53671e-05	0.000101915	-9.11678e-05
3.68128e-05	-1.33875e-05	1.42782e-05
